fiscal_year,system_code,location_code,location_name,beds,managed_by_name,location_type_description,location_category_description,grades_text,grades_final_text,open_date,status_descriptions,primary_building_code,primary_address_line_1,state_code,x_coordinate,y_coordinate,longitude,latitude,community_district,council_district,census_tract,borough_block_lot,nta,nta_name,principal_name,principal_title,principal_phone_number,fax_number,geographical_district_code,administrative_district_code,administrative_district_name,community_school_sup_name,tier_3_support_location_name,tier_3_support_leader_name,tier_2_support_location_name,highschool_network_location,highschool_network_name,highschool_network,community_district_1,police_precinct
2020,08X452,X452,Gotham Collaborative High School,320800011452,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X450,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,David Liu,Principal,718-597-1587,718-824-1663,8,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",209,43
2020,09X454,X454,Science and Technology Academy: A Mott Hall School,320900010454,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2009-07-01T00:00:00.000,Open,X166,250 EAST 164 STREET,NY,1007025,240954,-73.917705,40.828009,204,16,18302,2024460043,BX14,East Concourse-Concourse Village,Dr. PATRICK AWOSOGBA,Principal,718-293-4017,718-293-7396,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,204,44
2020,11X455,X455,Harry S Truman High School,321100011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1973-07-01T00:00:00.000,Open,X455,750 BAYCHESTER AVENUE,NY,1030803,257757,-73.831669,40.874035,210,12,46201,2051410150,BX13,Co-op City,Keri Alfano,Principal,718-904-5400,718-904-5502,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",210,45
2020,09X457,X457,Sheridan Academy for Young Leaders,320900010457,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2009-07-01T00:00:00.000,Open,X090,1116 SHERIDAN AVENUE,NY,1007073,242362,-73.917526,40.831873,204,16,18102,2024560100,BX14,East Concourse-Concourse Village,LISETTE FEBUS,Principal,718-538-3411,718-538-3499,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 8- Bronx,NULL,NULL,NULL,204,44
2020,12X458,X458,Samara Community School,321200010458,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2014-07-01T00:00:00.000,Open,X050,1550 VYSE AVENUE,NY,1015521,243215,-73.886995,40.834188,203,17,15700,2029960010,BX75,Crotona Park East,DANIELLE DERRIG,Principal,718-860-5332,718-860-5333,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
2020,10X459,X459,East Fordham Academy for the Arts,321000011459,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2009-07-01T00:00:00.000,Closed,X115,120 EAST 184 STREET,NY,1011776,252431,-73.90049,40.859496,205,14,23703,2031720046,BX40,Fordham South,JEANETTE VARGAS,Acting Principal,718-220-4185,718-220-5976,10,10,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,NULL,NULL,NULL,205,46
2020,11X462,X462,Cornerstone Academy for Social Action Middle Schoo,321100010462,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2009-07-01T00:00:00.000,Open,X189,3441 STEENWICK AVENUE,NY,1031088,260943,-73.830616,40.882778,212,12,46202,2052630192,BX13,Co-op City,JAMAAL BOWMAN,Principal,718-794-7970,718-794-7981,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,12X463,X463,Urban Scholars Community School,321200010463,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2009-07-01T00:00:00.000,Open,X198,1180 TINTON AVENUE,NY,1011891,241104,-73.900121,40.828406,203,17,13500,2026720001,BX35,Morrisania-Melrose,DEBRA JONES,Principal,718-842-8133,718-842-8442,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,203,42
2020,08X467,X467,Mott Hall Community School,320800010467,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2009-07-01T00:00:00.000,Open,X192,650 HOLLYWOOD AVENUE,NY,1034596,240553,-73.818083,40.826794,210,13,15800,2054380001,BX52,Schuylerville-Throgs Neck-Edgewater Park,BENJAMIN BASILE,Principal,718-829-3254,718-829-3859,8,8,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,NULL,NULL,NULL,210,45
2020,11X468,X468,Pelham Academy of Academics and Community Engageme,321100010468,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2009-07-01T00:00:00.000,Open,X135,2441 WALLACE AVENUE,NY,1021584,253392,-73.865028,40.862098,211,13,33000,2044320001,BX07,Bronxdale,ANTHONY RIVERA,Principal,718-881-3136,718-881-3413,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,211,49
2020,75X469,X469,P469X - The Bronx School for Continuous Learners,307500012469,DOE,Special Education,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2014-07-01T00:00:00.000,Open,X177,3177 WEBSTER AVENUE,NY,1018564,257153,-73.875375,40.872559,207,11,42500,2033530040,BX43,Norwood,Janine Tubiolo,Principal,718-696-6440,718-696-6441,10,75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE BCO,Tillman Roberto,Children First Network 751,NULL,NULL,NULL,207,52
2020,72X470,X470,South Bronx Hs,320700011470,DOE,General Academic,High school,NULL,"09,10,11,12",1921-07-01T00:00:00.000,Closed,X470,701 ST ANN'S AVENUE,NY,1008890,237443,-73.911,40.8184,201,17,7100,2023590240,BX34,Melrose South-Mott Haven North,NULL,NULL,718-993-4719,718-665-2363,7,7,COMMUNITY SCHOOL DISTRICT 07,Yolanda Torres,NULL,NULL,NULL,NULL,NULL,NULL,201,40
2020,07X473,X473,Mott Haven Village Preparatory High School,320700011473,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X470,701 ST. ANNS AVENUE,NY,1008709,237324,-73.911633,40.818041,201,17,7100,2023590240,BX34,Melrose South-Mott Haven North,Melanie Williams,Principal,718-402-0571,718-665-2363,7,7,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",201,40
2020,10X475,X475,John F. Kennedy High School,321000011475,DOE,General Academic,High school,"10,11,12,SE","09,10,11,12",1972-07-01T00:00:00.000,Closed,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,Lisa Luft,I.A. PRINCIPAL,718-817-7400,718-562-5132,10,10,COMMUNITY SCHOOL DISTRICT 10,NULL,NULL,NULL,NULL,HS09,HS Network 09,"HALLETT, DENISE",208,50
2020,10X477,X477,Marble Hill High School for International Studies,321000011477,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2002-09-02T00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,KIRSTEN LARSON,Principal,718-561-0973,718-561-5612,10,10,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",208,50
2020,12X478,X478,The Cinema School,321200011478,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2009-07-01T00:00:00.000,Open,X423,1551 EAST 172ND STREET,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,Keisha Warner,Principal,718-620-2560,718-620-2561,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",209,43
2020,12X479,X479,Bronx Career and College Preparatory High School,321200011479,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2009-07-01T00:00:00.000,Open,X158,800 HOME STREET,NY,1011761,240567,-73.900593,40.826933,203,16,13100,2026710011,BX33,Longwood,Julia Baly,I.A. Principal,718-542-4011,718-542-4377,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,12X480,X480,Bronx Regional High School,321200011480,DOE,Transfer School,High school,"10,11,12","09,10,11,12",1996-06-05T00:00:00.000,Open,X401,1010 REV. J. A. POLITE AVENUE,NY,1012407,239180,-73.898265,40.823124,202,17,12901,2026980012,BX33,Longwood,COLIN THOMAS,Principal,718-991-2020,718-617-0257,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",202,41
2020,11X481,X481,The STEAM Bridge School,321100010481,DOE,General Academic,Elementary,"0K,01,02,03,04,SE","0K,01,02,03,04,05",2015-07-01T00:00:00.000,Open,X311,1684 WHITE PLAINS ROAD,NY,1021575,246643,-73.865498,40.843531,211,13,23800,2040370001,BX37,Van Nest-Morris Park-Westchester Square,Katiria Rojas,Principal,718-239-5660,718-239-5665,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,211,49
2020,11X483,X483,The Matilda Avenue School,321100010483,DOE,General Academic,Elementary,"0K,01,02,03,04,SE","0K,01,02,03,04,05",2015-07-01T00:00:00.000,Open,X314,4520 MATILDA AVENUE,NY,1024582,267629,-73.854402,40.901436,212,11,41400,2050800001,BX62,Woodlawn-Wakefield,MARIA CIOFFI,Principal,718-325-4360,718-325-4365,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,212,47
2020,07X495,X495,University Heights Secondary School,320700011495,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X470,701 ST. ANNS AVENUE,NY,1008709,237324,-73.911633,40.818041,201,17,7100,2023590240,BX34,Melrose South-Mott Haven North,Hazel Joseph Roseboro,Principal,718-292-0578,718-292-4276,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",201,40
2020,11X498,X498,P.S./M.S. 11X498 - Van Nest Academy,321100010498,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2010-07-01T00:00:00.000,Open,X498,1640 BRONXDALE AVE,NY,1023541,247174,-73.857989,40.845023,211,13,24400,2040910001,BX37,Van Nest-Morris Park-Westchester Square,Carol Ann Gilligan,Principal,718-409-3001,718-409-3002,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,NULL,NULL,NULL,211,49
2020,07X500,X500,Hostos-Lincoln Academy of Science,320700011500,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",1996-06-05T00:00:00.000,Open,X162,600 SAINT ANN'S AVENUE,NY,1008598,236164,-73.912038,40.814857,201,17,7300,2026160001,BX34,Melrose South-Mott Haven North,NICHOLAS PAARLBERG,Principal,718-402-5640,718-402-5645,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 1- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",201,40
2020,09X501,X501,District 9 HS#1,320900011501,DOE,General Academic,High school,"09,10,11,12,SE",,1901-01-01T00:00:00.000,"Initiated, never opened",X410,240 EAST 172 STREET,NY,1008775,245072,-73.911366,40.839307,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,NULL,NULL,NULL,NULL,9,9,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",NULL,NULL,NULL,NULL,NULL,NULL,204,44
2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660,240754,-73.919024,40.827461,204,16,18302,2024450006,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204,44
2020,11X508,X508,Bronxdale High School,321100011508,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,Grace White,I.A. Principal,718-944-3655,718-944-3662,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",211,49
2020,11X509,X509,High School of Language and Innovation,321100011509,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2011-07-01T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,Julie Nariman,Principal,718-944-3625,718-944-3641,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",211,49
2020,12X511,X511,Bronx Envision Academy,321200011511,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X098,1619 BOSTON ROAD,NY,1014525,243963,-73.890591,40.836245,203,17,15500,2029390093,BX75,Crotona Park East,Emily Shu,Principal,718-589-1590,718-589-1595,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,11X513,X513,New World High School,321100011513,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X362,921 EAST 228TH STREET,NY,1024974,262923,-73.852714,40.888242,212,12,40400,2048640035,BX44,Williamsbridge-Olinville,MITHAT GASHI,Principal,718-696-3800,718-696-3801,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",212,47
2020,11X514,X514,The Bronxwood Preparatory Academy,321100011514,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X362,921 EAST 228TH STREET,NY,1024974,262923,-73.852714,40.888242,212,12,40400,2048640035,BX44,Williamsbridge-Olinville,JANET GALLARDO,Principal,718-696-3820,718-696-3821,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",212,47
2020,09X517,X517,Frederick Douglass Academy III Secondary School,320900011517,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2000-07-01T00:00:00.000,Open,X148,3630 THIRD AVENUE,NY,1010829,242956,-73.903951,40.833493,203,16,14701,2029250001,BX01,Claremont-Bathgate,JUMEL CARLOS,Principal,718-538-9726,718-538-9796,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,08X519,X519,Felisa Rincon de Gautier Institute for Law and Pub,320800011519,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Closed,X972,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Lisa Luft,Acting Principal,718-860-5110,718-860-5081,8,8,NULL,NULL,NULL,NULL,NULL,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",209,43
2020,07X520,X520,Foreign Language Academy of Global Studies,320700011520,DOE,General Academic,High school,"11,12","09,10,11,12",1996-06-05T00:00:00.000,Closed,X155,470 JACKSON AVENUE,NY,1009340,234778,-73.909363,40.811051,201,8,3500,2025780027,BX39,Mott Haven-Port Morris,LESLIE CHISLETT,I.A. PRINCIPAL,718-585-4024,718-585-4239,7,7,NULL,NULL,NULL,NULL,NULL,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",201,40
2020,12X521,X521,The Metropolitan Soundview High School,321200011521,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X420,1300 BOYNTON AVENUE,NY,1017958,242606,-73.878191,40.832508,209,18,5600,2038640001,BX08,West Farms-Bronx River,Emarilix Lopez,Principal,718-860-8240,718-860-8232,12,12,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",209,43
2020,07X522,X522,Bronx Design and Construction Academy,320700011522,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,X600,333 EAST 151 STREET,NY,1006407,237542,-73.919949,40.818645,201,17,6700,2024110022,BX34,Melrose South-Mott Haven North,JOYCE PULPHUS,Principal,718-402-7690,718-402-4216,7,7,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",201,40
2020,10X524,X524,Crotona International High School,321000011524,DOE,Career Technical,High school,"09,10,11,12","09,10,11,12",2011-07-01T00:00:00.000,Open,X660,2474 CROTONA AVENUE,NY,1016758,250942,-73.882487,40.855392,206,15,39300,2031040007,BX06,Belmont,SHWETA RATRA,Principal,718-561-8701,718-561-8707,10,10,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"Cheng, Alan",206,48
2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097,246511,-73.902969,40.84325,203,15,16500,2028980001,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,07X527,X527,Bronx Leadership Academy II High School,320700011527,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X790,730 CONCOURSE VILLAGE WEST,NY,1005737,238701,-73.922366,40.821828,204,17,6100,2024430078,BX14,East Concourse-Concourse Village,R LOBIANCO,Principal,718-292-7171,718-292-2355,7,7,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",204,44
2020,11X529,X529,One World Middle School at Edenwald,321100010529,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2011-07-01T00:00:00.000,Open,X142,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,Patricia Wynne,Principal,718-515-6780,718-515-6785,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,08X530,X530,Longwood Preparatory Academy,320800011530,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1997-04-29T00:00:00.000,Open,X039,965 LONGWOOD AVENUE,NY,1012517,237219,-73.897876,40.817741,202,17,8700,2027100001,BX33,Longwood,Asya Johnson,Principal,718-860-1242,718-860-1934,8,8,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",202,41
2020,12X531,X531,Archer Elementary School,321200010531,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2011-07-01T00:00:00.000,Open,X102,1827 ARCHER STREET,NY,1021318,244667,-73.866038,40.838151,209,18,21601,2039210030,BX08,West Farms-Bronx River,Erin Finerty,I.A. Principal,718-828-3791,718-828-3989,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,209,43
2020,11X532,X532,Baychester Middle School,321100010532,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2011-07-01T00:00:00.000,Open,X142,3750 BAYCHESTER AVENUE,NY,1028579,262113,-73.839682,40.886002,212,12,48400,2049350001,BX03,Eastchester-Edenwald-Baychester,SHAWN MANGAR,Principal,718-547-1890,718-547-1895,11,11,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,NULL,NULL,NULL,212,47
2020,12X536,X536,P.S. 536,321200010536,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2011-07-01T00:00:00.000,Open,X102,1827 ARCHER STREET,NY,1021318,244667,-73.866038,40.838151,209,18,21601,2039210030,BX08,West Farms-Bronx River,JESSE YARBROUGH,I.A. Principal,718-931-4270,718-931-4275,12,12,COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 5- Bronx,NULL,NULL,NULL,209,43
2020,08X537,X537,Bronx Arena High School,320800011537,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2011-07-01T00:00:00.000,Open,X972,1440 STORY AVENUE,NY,1017135,238225,-73.881187,40.820486,209,17,2800,2036220018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Ty Cesene,Principal,718-860-5056,718-860-5058,8,8,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",209,43
2020,08X540,X540,School for Community Research and Learning,320800011540,DOE,General Academic,High school,"10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Closed,X450,1980 LAFAYETTE AVENUE,NY,1024125,238502,-73.85593,40.821218,209,18,1600,2036040039,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Jacqueline Boswell,PRINCIPAL,718-892-2054,718-892-3580,8,8,COMMUNITY SCHOOL DISTRICT 08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,43
2020,11X541,X541,Global Enterprise High School,321100011541,DOE,General Academic,High school,"12,SE","09,10,11,12",2003-07-01T00:00:00.000,Closed,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,SANDRA MALDONADO,PRINCIPAL,718-944-3548,718-519-1565,11,11,COMMUNITY SCHOOL DISTRICT 11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211,49
2020,11X542,X542,Pelham Preparatory Academy,321100011542,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X415,925 ASTOR AVENUE,NY,1022774,252791,-73.860729,40.860443,211,13,32400,2043580001,BX07,Bronxdale,BENVENUTO FERRON,Principal,718-944-3601,718-944-3479,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",211,49
2020,09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X400,1110 BOSTON ROAD,NY,1010840,240756,-73.90392,40.827455,203,16,13500,2026340001,BX35,Morrisania-Melrose,Franklin Sim,Principal,718-842-0687,718-589-9849,9,9,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203,42
2020,11X544,X544,High School for Contemporary Arts,321100011544,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X425,800 EAST GUN HILL ROAD,NY,1022511,258157,-73.861649,40.875172,212,12,37200,2046330040,BX44,Williamsbridge-Olinville,Pedro Cubero,Principal,718-944-5610,718-944-5650,11,11,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",212,47
2020,11X545,X545,Bronx Aerospace High School,321100011545,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X425,800 EAST GUN HILL ROAD,NY,1022511,258157,-73.861649,40.875172,212,12,37200,2046330040,BX44,Williamsbridge-Olinville,Erika Hurtado,Principal,718-696-6010,718-696-6030,11,11,NULL,NULL,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",212,47
2020,10X546,X546,Bronx Theatre High School,321000011546,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,-73.912686,40.877379,208,10,30900,1022150080,MN01,Marble Hill-Inwood,Daniel Albetta,Principal,718-329-2902,718-329-0433,10,10,NULL,NULL,NYCDOE Citywide Office - Affinity Schools,NULL,School Support Team 2- Affinity Group,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",208,50
